"genes","Symbol","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"GOLGA2P3",NA,-1.20320109182975,-4.90537167977843,-3.25359480216755,0.00138597764930097,0.0370496369012355
"SNORA57",NA,1.77712545647559,1.81539374665656,-1.08309448308708,0.0013994575252734,0.037361330291109
"GATA3",NA,1.33175344396965,1.3332403663402,2.70786650902805,0.00140272055896706,0.0373769968945446
"NPHS1",NA,1.74380996148233,1.75879254158581,0.029362645366436,0.00140368556286867,0.0373769968945446
"UNCX",NA,-3.02577400517859,-4.25106057378521,-2.82485266665677,0.00141082938635972,0.0375185586813018
"MUC17",NA,-1.84473623865024,-1.84476862772567,8.85133546752832,0.00141576509164467,0.0376011090963324
"SIGLEC11",NA,1.55165498050975,1.56140520438787,0.375806740441168,0.00143314829123417,0.0380136103605136
"GRXCR2",NA,-1.86273180137164,-2.99280645338001,-3.09539230626,0.00144362744838148,0.0382421567938991
"NETO1",NA,1.73038449864457,1.81053574205435,-1.87358755199562,0.00145873394593443,0.0385925359665386
"APOBEC3D",NA,1.3125162462564,1.31407560405551,2.61384989559778,0.00146236617198241,0.0386388384952366
"GRK1",NA,-1.54190634975715,-2.29803812175111,-3.08533305033641,0.00146961779190725,0.0387805311926168
"IL7R",NA,1.40780203943839,1.40850269776058,3.88413852082337,0.00150646635645421,0.0397018668780551
"CETP",NA,1.51986231368774,1.52776652596705,0.624287456410234,0.00150852275705471,0.039705092567094
"IFNK",NA,1.79161932819659,1.91073244777903,-2.17454119995183,0.00155343418198709,0.0408315985714622
"BNIPL",NA,-1.92408013220616,-1.92813623224477,2.01125779660079,0.00155530005274639,0.0408315985714622
"LOC283867",NA,1.8267091152032,1.91401290091646,-1.8876260162973,0.00156072801547243,0.0409217703162822
"OR5D13",NA,-1.03744129874243,-4.94146248306756,-3.26781369441859,0.00160826223889664,0.0421143160262092
"APOL3",NA,1.27889289406469,1.279135970419,5.22920824224185,0.00161405383576233,0.0422121340741409
"OPRD1",NA,-2.0791012153627,-2.1519688755288,-1.50935680659694,0.00165128665330537,0.0430766427194704
"SNORA14A",NA,1.34676450151898,2.8049229563312,-3.2002093788665,0.00165130627473079,0.0430766427194704
"STXBP5L",NA,-1.66977528527877,-1.6911293469504,-0.498860203013908,0.00166807749613544,0.0434589225833255
"KRTDAP",NA,-3.77770044541928,-3.78853895105651,2.53508719668855,0.00167126871063194,0.0434868778571275
"CCL3L3",NA,1.75959216415337,1.81353143721504,-1.47240393252996,0.00170086070540132,0.0441670832342171
"LOC731789",NA,-2.02266529983325,-2.03649997591439,0.431297422373777,0.00170171275393403,0.0441670832342171
"MPZ",NA,1.69115944823099,1.69314454453542,2.75309113077835,0.00171729097184254,0.0445151308736457
"IL1F5",NA,-2.50052385309088,-2.50911295290588,1.57684649841312,0.00173006250919263,0.0447896384788458
"CTCFL",NA,-1.90275467260827,-1.91092338158547,1.01255545104123,0.00176674914051893,0.0456818134192111
"CEACAM5",NA,-1.68564375222943,-1.68565388045103,10.3389382428522,0.00178936935637512,0.0461735759319392
"C1orf87",NA,-1.98281623808885,-2.24371512280646,-2.57351993766179,0.00179026626604109,0.0461735759319392
"F5",NA,-1.59420990197072,-1.59439166103921,6.06301485381241,0.00179593612151238,0.0462616920635497
"OR4N4",NA,-2.88363204739662,-3.32984405316065,-2.44083080271622,0.00180278705069005,0.0463799726198831
"C9orf139",NA,1.3835247586994,1.41922311736621,-1.39692296698778,0.00180789284228254,0.0464531164606515
"LCN12",NA,-1.66076285811765,-1.66824271872713,0.864544822593648,0.00182751201696902,0.046853817412959
"KLK7",NA,-1.9394960071651,-1.94014240172121,4.64763445424801,0.00182805200914662,0.046853817412959
"HCN1",NA,-1.71681772172434,-1.78791083486711,-1.78052387910864,0.00184847215090055,0.047318121269312
"PIWIL3",NA,-1.8638961657348,-2.15069775403759,-2.6804075109622,0.00185978306583727,0.0475483765151172
"TNFRSF9",NA,1.40920685404951,1.41234647822274,1.75540127897991,0.00189231691842242,0.0483199830039953
"CD1B",NA,1.48239859821979,1.51500749515873,-1.19241174561025,0.00191709580691494,0.048891896790017
"AMBN",NA,-2.14505387054084,-2.50606193693805,-2.66519943462007,0.00192079291491985,0.0488981303209488
"SLC15A3",NA,1.26798900724983,1.26820757154381,5.3666357583047,0.0019221038075502,0.0488981303209488
"LCE3C",NA,-2.05385213678926,-6.47075593758409,-3.18011647218679,0.00193317542060398,0.0491189249814353
"CDHR4",NA,-1.66139399996453,-1.83012661773491,-2.48593808581728,0.00194040167189149,0.0492260512992027
"LIPM",NA,-1.52258364754499,-2.86798344222187,-3.17164606415276,0.00194218711896513,0.0492260512992027
"THBS4",NA,1.79453480423863,1.79473453366136,6.16964367541271,0.00196588462803589,0.0497652421869013
